1.000000000000000000e+00, 7.000000000000000000e+00
2.000000000000000000e+00, 7.000000000000000000e+00
3.000000000000000000e+00, 9.210000000000000000e+02
4.000000000000000000e+00, 9.170000000000000000e+02
5.000000000000000000e+00, 9.230000000000000000e+02
6.000000000000000000e+00, 8.820000000000000000e+02
7.000000000000000000e+00, 9.050000000000000000e+02
8.000000000000000000e+00, 8.780000000000000000e+02
9.000000000000000000e+00, 9.340000000000000000e+02
1.000000000000000000e+01, 9.010000000000000000e+02
1.100000000000000000e+01, 9.100000000000000000e+02
1.200000000000000000e+01, 9.020000000000000000e+02
1.300000000000000000e+01, 9.380000000000000000e+02
1.400000000000000000e+01, 9.180000000000000000e+02
1.500000000000000000e+01, 9.260000000000000000e+02
1.600000000000000000e+01, 9.660000000000000000e+02
1.700000000000000000e+01, 9.420000000000000000e+02
1.800000000000000000e+01, 9.640000000000000000e+02
1.900000000000000000e+01, 9.640000000000000000e+02
2.000000000000000000e+01, 9.760000000000000000e+02
2.100000000000000000e+01, 9.740000000000000000e+02
2.200000000000000000e+01, 1.014000000000000000e+03
2.300000000000000000e+01, 1.019000000000000000e+03
2.400000000000000000e+01, 1.201000000000000000e+03
2.500000000000000000e+01, 1.619000000000000000e+03
2.600000000000000000e+01, 1.718000000000000000e+03
2.700000000000000000e+01, 1.710000000000000000e+03
2.800000000000000000e+01, 1.733000000000000000e+03
2.900000000000000000e+01, 1.774000000000000000e+03
3.000000000000000000e+01, 1.731000000000000000e+03
3.100000000000000000e+01, 1.738000000000000000e+03
3.200000000000000000e+01, 1.730000000000000000e+03
3.300000000000000000e+01, 1.782000000000000000e+03
3.400000000000000000e+01, 1.818000000000000000e+03
3.500000000000000000e+01, 1.845000000000000000e+03
3.600000000000000000e+01, 1.830000000000000000e+03
3.700000000000000000e+01, 1.874000000000000000e+03
3.800000000000000000e+01, 1.890000000000000000e+03
3.900000000000000000e+01, 1.874000000000000000e+03
4.000000000000000000e+01, 1.900000000000000000e+03
4.100000000000000000e+01, 1.876000000000000000e+03
4.200000000000000000e+01, 1.836000000000000000e+03
4.300000000000000000e+01, 1.840000000000000000e+03
4.400000000000000000e+01, 1.752000000000000000e+03
4.500000000000000000e+01, 1.733000000000000000e+03
4.600000000000000000e+01, 1.805000000000000000e+03
4.700000000000000000e+01, 1.735000000000000000e+03
4.800000000000000000e+01, 1.775000000000000000e+03
4.900000000000000000e+01, 1.793000000000000000e+03
5.000000000000000000e+01, 1.832000000000000000e+03
5.100000000000000000e+01, 1.906000000000000000e+03
5.200000000000000000e+01, 1.927000000000000000e+03
5.300000000000000000e+01, 1.925000000000000000e+03
5.400000000000000000e+01, 1.930000000000000000e+03
5.500000000000000000e+01, 1.919000000000000000e+03
5.600000000000000000e+01, 1.926000000000000000e+03
5.700000000000000000e+01, 1.929000000000000000e+03
5.800000000000000000e+01, 1.958000000000000000e+03
5.900000000000000000e+01, 1.982000000000000000e+03
6.000000000000000000e+01, 2.037000000000000000e+03
6.100000000000000000e+01, 1.974000000000000000e+03
6.200000000000000000e+01, 2.056000000000000000e+03
6.300000000000000000e+01, 2.040000000000000000e+03
6.400000000000000000e+01, 2.084000000000000000e+03
6.500000000000000000e+01, 2.062000000000000000e+03
6.600000000000000000e+01, 2.118000000000000000e+03
6.700000000000000000e+01, 2.147000000000000000e+03
6.800000000000000000e+01, 2.155000000000000000e+03
6.900000000000000000e+01, 2.165000000000000000e+03
7.000000000000000000e+01, 2.184000000000000000e+03
7.100000000000000000e+01, 2.182000000000000000e+03
7.200000000000000000e+01, 2.245000000000000000e+03
7.300000000000000000e+01, 2.219000000000000000e+03
7.400000000000000000e+01, 2.216000000000000000e+03
7.500000000000000000e+01, 2.215000000000000000e+03
7.600000000000000000e+01, 2.174000000000000000e+03
7.700000000000000000e+01, 2.222000000000000000e+03
7.800000000000000000e+01, 2.253000000000000000e+03
7.900000000000000000e+01, 2.261000000000000000e+03
8.000000000000000000e+01, 2.271000000000000000e+03
8.100000000000000000e+01, 2.334000000000000000e+03
8.200000000000000000e+01, 2.258000000000000000e+03
8.300000000000000000e+01, 2.274000000000000000e+03
8.400000000000000000e+01, 2.228000000000000000e+03
8.500000000000000000e+01, 2.223000000000000000e+03
8.600000000000000000e+01, 2.224000000000000000e+03
8.700000000000000000e+01, 2.116000000000000000e+03
8.800000000000000000e+01, 2.124000000000000000e+03
8.900000000000000000e+01, 2.117000000000000000e+03
9.000000000000000000e+01, 2.091000000000000000e+03
9.100000000000000000e+01, 2.117000000000000000e+03
9.200000000000000000e+01, 2.177000000000000000e+03
9.300000000000000000e+01, 2.191000000000000000e+03
9.400000000000000000e+01, 2.230000000000000000e+03
9.500000000000000000e+01, 2.309000000000000000e+03
9.600000000000000000e+01, 2.344000000000000000e+03
9.700000000000000000e+01, 2.368000000000000000e+03
9.800000000000000000e+01, 2.471000000000000000e+03
9.900000000000000000e+01, 2.560000000000000000e+03
1.000000000000000000e+02, 2.552000000000000000e+03
1.010000000000000000e+02, 2.597000000000000000e+03
1.020000000000000000e+02, 2.631000000000000000e+03
1.030000000000000000e+02, 2.601000000000000000e+03
1.040000000000000000e+02, 2.581000000000000000e+03
1.050000000000000000e+02, 2.539000000000000000e+03
1.060000000000000000e+02, 2.520000000000000000e+03
1.070000000000000000e+02, 2.603000000000000000e+03
1.080000000000000000e+02, 2.556000000000000000e+03
1.090000000000000000e+02, 2.490000000000000000e+03
1.100000000000000000e+02, 2.477000000000000000e+03
1.110000000000000000e+02, 2.395000000000000000e+03
1.120000000000000000e+02, 2.317000000000000000e+03
1.130000000000000000e+02, 2.259000000000000000e+03
1.140000000000000000e+02, 2.186000000000000000e+03
1.150000000000000000e+02, 2.194000000000000000e+03
1.160000000000000000e+02, 2.265000000000000000e+03
1.170000000000000000e+02, 2.346000000000000000e+03
1.180000000000000000e+02, 2.409000000000000000e+03
1.190000000000000000e+02, 2.472000000000000000e+03
1.200000000000000000e+02, 2.552000000000000000e+03
1.210000000000000000e+02, 2.590000000000000000e+03
1.220000000000000000e+02, 2.598000000000000000e+03
1.230000000000000000e+02, 2.600000000000000000e+03
1.240000000000000000e+02, 2.633000000000000000e+03
1.250000000000000000e+02, 2.643000000000000000e+03
1.260000000000000000e+02, 2.718000000000000000e+03
1.270000000000000000e+02, 2.686000000000000000e+03
1.280000000000000000e+02, 2.747000000000000000e+03
1.290000000000000000e+02, 2.760000000000000000e+03
1.300000000000000000e+02, 2.873000000000000000e+03
1.310000000000000000e+02, 2.964000000000000000e+03
1.320000000000000000e+02, 3.072000000000000000e+03
1.330000000000000000e+02, 3.065000000000000000e+03
1.340000000000000000e+02, 3.169000000000000000e+03
1.350000000000000000e+02, 3.172000000000000000e+03
1.360000000000000000e+02, 3.267000000000000000e+03
1.370000000000000000e+02, 3.177000000000000000e+03
1.380000000000000000e+02, 3.168000000000000000e+03
1.390000000000000000e+02, 3.030000000000000000e+03
1.400000000000000000e+02, 2.905000000000000000e+03
1.410000000000000000e+02, 2.687000000000000000e+03
1.420000000000000000e+02, 2.604000000000000000e+03
1.430000000000000000e+02, 2.549000000000000000e+03
1.440000000000000000e+02, 2.680000000000000000e+03
1.450000000000000000e+02, 2.922000000000000000e+03
1.460000000000000000e+02, 3.053000000000000000e+03
1.470000000000000000e+02, 3.131000000000000000e+03
1.480000000000000000e+02, 3.192000000000000000e+03
1.490000000000000000e+02, 3.145000000000000000e+03
1.500000000000000000e+02, 3.066000000000000000e+03
1.510000000000000000e+02, 2.940000000000000000e+03
1.520000000000000000e+02, 2.993000000000000000e+03
1.530000000000000000e+02, 3.153000000000000000e+03
1.540000000000000000e+02, 3.358000000000000000e+03
1.550000000000000000e+02, 3.698000000000000000e+03
1.560000000000000000e+02, 3.923000000000000000e+03
1.570000000000000000e+02, 4.110000000000000000e+03
1.580000000000000000e+02, 4.284000000000000000e+03
1.590000000000000000e+02, 4.318000000000000000e+03
1.600000000000000000e+02, 4.458000000000000000e+03
1.610000000000000000e+02, 4.591000000000000000e+03
1.620000000000000000e+02, 4.574000000000000000e+03
1.630000000000000000e+02, 4.597000000000000000e+03
1.640000000000000000e+02, 4.624000000000000000e+03
1.650000000000000000e+02, 4.902000000000000000e+03
1.660000000000000000e+02, 4.833000000000000000e+03
1.670000000000000000e+02, 4.800000000000000000e+03
1.680000000000000000e+02, 4.882000000000000000e+03
1.690000000000000000e+02, 4.973000000000000000e+03
1.700000000000000000e+02, 4.768000000000000000e+03
1.710000000000000000e+02, 4.958000000000000000e+03
1.720000000000000000e+02, 4.899000000000000000e+03
1.730000000000000000e+02, 4.910000000000000000e+03
1.740000000000000000e+02, 4.882000000000000000e+03
1.750000000000000000e+02, 4.913000000000000000e+03
1.760000000000000000e+02, 5.004000000000000000e+03
1.770000000000000000e+02, 4.961000000000000000e+03
1.780000000000000000e+02, 4.868000000000000000e+03
1.790000000000000000e+02, 4.986000000000000000e+03
1.800000000000000000e+02, 5.140000000000000000e+03
1.810000000000000000e+02, 5.195000000000000000e+03
1.820000000000000000e+02, 5.206000000000000000e+03
1.830000000000000000e+02, 5.325000000000000000e+03
