3.403020900000000211e+02, 1.638374999999999915e+01
3.406731879873454432e+02, 2.506245642857142957e+04
3.410442561190431547e+02, 1.504964464285714257e+03
3.414152943795855890e+02, 1.504964464285714257e+03
3.417863027534650087e+02, 1.544753571428571377e+03
3.421572812251738469e+02, 1.519007678571428642e+03
3.425282297792044233e+02, 1.523688750000000027e+03
3.428991484000489436e+02, 1.481559107142857101e+03
3.432700370722000116e+02, 1.528369821428571413e+03
3.436408957801497763e+02, 1.540072499999999991e+03
3.440117245083906141e+02, 1.516667142857142835e+03
3.443825232414149013e+02, 1.500283392857142871e+03
3.447532919637149575e+02, 1.591564285714285688e+03
3.451240306597831591e+02, 1.493261785714285679e+03
3.454947393141118823e+02, 1.514326607142857256e+03
3.458654179111932763e+02, 1.633693928571428614e+03
3.462360664355199447e+02, 1.544753571428571377e+03
3.466066848715840365e+02, 1.591564285714285688e+03
3.469772732038780418e+02, 1.612629107142857038e+03
3.473478314168941665e+02, 1.701569464285714275e+03
3.477183594951248438e+02, 1.739018035714285816e+03
3.480888574230623931e+02, 1.680504642857142926e+03
3.484593251851991340e+02, 1.694547857142857083e+03
3.488297627660274429e+02, 1.755401785714285779e+03
3.492001701500396962e+02, 1.893493392857142908e+03
3.495705473217281565e+02, 1.963709464285714375e+03
3.499408942655852570e+02, 1.884131249999999909e+03
3.503112109661031468e+02, 2.003498571428571495e+03
3.506814974077744296e+02, 2.047968750000000000e+03
3.510517535750913680e+02, 1.933282500000000027e+03
3.514219794525462248e+02, 1.982433749999999918e+03
3.517921750246313763e+02, 2.111163214285714275e+03
3.521623402758392558e+02, 2.008179642857142881e+03
3.525324751906620122e+02, 2.066693035714285543e+03
3.529025797535921924e+02, 2.052649821428571613e+03
3.532726539491219455e+02, 2.024563392857142844e+03
3.536426977617438752e+02, 2.043287678571428614e+03
3.540127111759500735e+02, 2.015201250000000073e+03
3.543826941762330307e+02, 2.080736249999999927e+03
3.547526467470850093e+02, 2.050309285714285579e+03
3.551225688729983858e+02, 2.031585000000000036e+03
3.554924605384655933e+02, 2.106482142857142662e+03
3.558623217279787809e+02, 2.031585000000000036e+03
3.562321524260304386e+02, 2.181379285714285743e+03
3.566019526171129428e+02, 2.143930714285714203e+03
3.569717222857184993e+02, 2.139249642857143044e+03
3.573414614163394276e+02, 2.069033571428571577e+03
