3.403980399999999804e+02, 1.581879310344827516e+01
3.407779787842517294e+02, 2.376660672413793145e+04
3.411578753728139191e+02, 1.975089310344827481e+03
3.415377297593970525e+02, 1.868877413793103415e+03
3.419175419377116327e+02, 1.920853448275862092e+03
3.422973119014679924e+02, 1.920853448275862092e+03
3.426770396443767481e+02, 1.891475689655172346e+03
3.430567251601482894e+02, 1.950231206896551612e+03
3.434363684424930625e+02, 1.895995344827586223e+03
3.438159694851215704e+02, 1.893735517241379284e+03
3.441955282817443162e+02, 1.911814137931034566e+03
3.445750448260716894e+02, 1.961530344827586305e+03
3.449545191118141361e+02, 1.977349137931034420e+03
3.453339511326822162e+02, 2.076781551724137898e+03
3.457133408823863761e+02, 1.970569655172413832e+03
3.460926883546370050e+02, 1.997687586206896640e+03
3.464719935431446629e+02, 2.076781551724137898e+03
3.468512564416197392e+02, 1.968309827586206893e+03
3.472304770437727939e+02, 2.018026034482758632e+03
3.476096553433141594e+02, 2.076781551724137898e+03
3.479887913339544525e+02, 2.094860172413792952e+03
3.483678850094040058e+02, 2.076781551724137898e+03
3.487469363633733224e+02, 2.094860172413792952e+03
3.491259453895728484e+02, 3.484654137931034256e+03
3.495049120817131438e+02, 6.994166379310344382e+03
3.498838364335046549e+02, 7.437092586206896158e+03
3.502627184386577710e+02, 7.663075344827586378e+03
3.506415580908830520e+02, 7.717311206896551994e+03
3.510203553838908306e+02, 7.981711034482758805e+03
3.513991103113916665e+02, 8.069844310344827136e+03
3.517778228670960630e+02, 8.133119482758620507e+03
3.521564930447144093e+02, 7.983970862068965289e+03
3.525351208379572086e+02, 8.250630517241379493e+03
3.529137062405348502e+02, 7.974931551724137535e+03
3.532922492461578940e+02, 8.042726379310344782e+03
3.536707498485368433e+02, 8.359102241379310726e+03
3.540492080413820304e+02, 8.844965172413792970e+03
3.544276238184040153e+02, 9.168120517241379275e+03
3.548059971733132443e+02, 9.305969999999999345e+03
3.551843280998201067e+02, 9.484496379310345219e+03
3.555626165916351624e+02, 9.434780172413793480e+03
3.559408626424688578e+02, 9.423481034482758332e+03
3.563190662460316389e+02, 9.170380344827586669e+03
3.566972273960340090e+02, 9.048349655172412895e+03
3.570753460861864710e+02, 8.844965172413792970e+03
3.574534223101993007e+02, 8.494691896551723403e+03
3.578314560617831717e+02, 8.338763793103447824e+03
3.582094473346484733e+02, 8.239331379310344346e+03
3.585873961225056519e+02, 8.286787758620690511e+03
3.589653024190650967e+02, 8.176056206896551885e+03
3.593431662180374815e+02, 8.472093620689654927e+03
3.597209875131331387e+02, 8.826886551724137462e+03
3.600987662980625146e+02, 9.649463793103448552e+03
3.604765025665361122e+02, 1.019408224137931029e+04
3.608541963122644347e+02, 1.032741206896551739e+04
3.612318475289579283e+02, 1.010594896551724196e+04
