3.403020900000000211e+02, 1.638374999999999915e+01
3.406731879873454432e+02, 2.506245642857142957e+04
3.410442561190431547e+02, 1.755401785714285779e+03
3.414152943795855890e+02, 1.717953214285714239e+03
3.417863027534650087e+02, 1.729655892857142817e+03
3.421572812251738469e+02, 1.701569464285714275e+03
3.425282297792044233e+02, 1.664120892857142962e+03
3.428991484000489436e+02, 1.657099285714285770e+03
3.432700370722000116e+02, 1.687526249999999891e+03
3.436408957801497763e+02, 1.678164107142857119e+03
3.440117245083906141e+02, 1.650077678571428578e+03
3.443825232414149013e+02, 1.720293750000000045e+03
3.447532919637149575e+02, 1.741358571428571395e+03
3.451240306597831591e+02, 1.699228928571428469e+03
3.454947393141118823e+02, 1.746039642857142780e+03
3.458654179111932763e+02, 1.746039642857142780e+03
3.462360664355199447e+02, 1.809234107142857056e+03
3.466066848715840365e+02, 1.844342142857142790e+03
3.469772732038780418e+02, 1.823277321428571440e+03
3.473478314168941665e+02, 1.837320535714285825e+03
3.477183594951248438e+02, 1.842001607142857210e+03
3.480888574230623931e+02, 1.839661071428571404e+03
3.484593251851991340e+02, 1.849023214285714175e+03
3.488297627660274429e+02, 1.921579821428571449e+03
3.492001701500396962e+02, 2.097119999999999891e+03
3.495705473217281565e+02, 2.029244464285714230e+03
3.499408942655852570e+02, 2.094779464285714312e+03
3.503112109661031468e+02, 2.108822678571428696e+03
3.506814974077744296e+02, 2.101801071428571504e+03
3.510517535750913680e+02, 2.153292857142856974e+03
3.514219794525462248e+02, 2.183719821428571322e+03
3.517921750246313763e+02, 2.164995535714285779e+03
3.521623402758392558e+02, 2.148611785714285816e+03
3.525324751906620122e+02, 2.174357678571428551e+03
3.529025797535921924e+02, 2.167336071428571358e+03
3.532726539491219455e+02, 2.134568571428571431e+03
3.536426977617438752e+02, 2.195422500000000127e+03
3.540127111759500735e+02, 2.202444107142857320e+03
3.543826941762330307e+02, 2.200103571428571286e+03
3.547526467470850093e+02, 2.221168392857142862e+03
3.551225688729983858e+02, 2.204784642857142899e+03
3.554924605384655933e+02, 2.207125178571428478e+03
3.558623217279787809e+02, 2.200103571428571286e+03
3.562321524260304386e+02, 2.204784642857142899e+03
3.566019526171129428e+02, 2.218827857142857283e+03
3.569717222857184993e+02, 2.267979107142857174e+03
3.573414614163394276e+02, 2.202444107142857320e+03
