3.403980399999999804e+02, 1.581879310344827516e+01
3.407779787842517294e+02, 2.376660672413793145e+04
3.411578753728139191e+02, 1.654193793103448343e+03
3.415377297593970525e+02, 1.712949310344827609e+03
3.419175419377116327e+02, 1.631595517241379412e+03
3.422973119014679924e+02, 1.566060517241379330e+03
3.426770396443767481e+02, 1.656453620689655281e+03
3.430567251601482894e+02, 1.670012586206896458e+03
3.434363684424930625e+02, 1.640634827586206939e+03
3.438159694851215704e+02, 1.663233103448275870e+03
3.441955282817443162e+02, 1.627075862068965534e+03
3.445750448260716894e+02, 1.676792068965517274e+03
3.449545191118141361e+02, 1.665492931034482808e+03
3.453339511326822162e+02, 1.726508275862069013e+03
3.457133408823863761e+02, 1.728768103448275951e+03
3.460926883546370050e+02, 1.706169827586206793e+03
3.464719935431446629e+02, 1.753626206896551821e+03
3.468512564416197392e+02, 1.744586896551724067e+03
3.472304770437727939e+02, 1.755886034482758532e+03
3.476096553433141594e+02, 1.776224482758620752e+03
3.479887913339544525e+02, 1.755886034482758532e+03
3.483678850094040058e+02, 1.855318448275862011e+03
3.487469363633733224e+02, 1.877916724137930942e+03
3.491259453895728484e+02, 2.070002068965517083e+03
3.495049120817131438e+02, 2.693714482758620761e+03
3.498838364335046549e+02, 2.874500689655172209e+03
3.502627184386577710e+02, 2.892579310344827718e+03
3.506415580908830520e+02, 2.808965689655172355e+03
3.510203553838908306e+02, 2.885799827586206902e+03
3.513991103113916665e+02, 2.808965689655172355e+03
3.517778228670960630e+02, 2.949074999999999818e+03
3.521564930447144093e+02, 2.944555344827586396e+03
3.525351208379572086e+02, 2.949074999999999818e+03
3.529137062405348502e+02, 3.059806551724137989e+03
3.532922492461578940e+02, 2.989751896551724258e+03
3.536707498485368433e+02, 3.041727931034482936e+03
3.540492080413820304e+02, 3.003310862068965434e+03
3.544276238184040153e+02, 3.136640689655172537e+03
3.548059971733132443e+02, 3.150199655172413713e+03
3.551843280998201067e+02, 3.107262931034482790e+03
3.555626165916351624e+02, 3.181837241379310399e+03
3.559408626424688578e+02, 3.199915862068965453e+03
3.563190662460316389e+02, 3.089184310344827736e+03
3.566972273960340090e+02, 3.105003103448275851e+03
3.570753460861864710e+02, 3.080144999999999982e+03
3.574534223101993007e+02, 3.080144999999999982e+03
3.578314560617831717e+02, 3.080144999999999982e+03
3.582094473346484733e+02, 3.012350172413793189e+03
3.585873961225056519e+02, 2.987492068965517319e+03
3.589653024190650967e+02, 2.994271551724138135e+03
3.593431662180374815e+02, 2.980712586206896503e+03
3.597209875131331387e+02, 3.102743275862068913e+03
3.600987662980625146e+02, 3.227033793103448261e+03
3.604765025665361122e+02, 3.208955172413793207e+03
3.608541963122644347e+02, 3.217994482758620507e+03
3.612318475289579283e+02, 3.211215000000000146e+03
